Assignment,AttackType,MaliciousPct,Model,Seed,SuccessRate,FailureRate,Latency,MAR,ServiceDenialRate,ServiceDenialCount,Availability,PoolAvailability,HonestAvailability,TPR_gov,FPR_gov,FNR_gov,TNR_gov,Precision_gov,NPV_gov,F1_gov,TPR_exp,MalExposureRate,NumMalExposed,NumMalBlacklistedExposed,TPR_sel,FPR_sel,FNR_sel,TNR_sel,Precision_sel,NPV_sel,F1_sel,PMTI,RepSep,RepSep_provider,SER_mal,EarlyMAR_100,PctGoodSel,PctWarningSel,PctServiceDenial,FailMalicious_Pct,FailHonest_Pct,UndetectedMaliciousRate,TPR,FPR,FNR,TNR,Precision,NPV,F1,FirstHalf_SR,FirstHalf_MAR,SecondHalf_SR,SecondHalf_MAR,SR_Drop,MAR_Drop,MalSelected_Phase1,MalSelected_Phase2,MalSelectRatio,InitialMAR_Phase2,FinalMAR_Phase2,MARImprovement,RunsToDetect,StalenessScore
moderate,always,0,RUST-NoTier,2,95.93908629,4.060913706,194.9022358,100,1.5,15,98.5,98.57142857,98.57142857,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,0,0,0,0,4.060913706,0,95.93908629,0,100,0,NaN,NaN,NaN,NaN,100,80.10152284,19.89847716,1.5,0,100,NaN,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-NoTier,3,97.0795569,2.920443102,198.4456811,100,0.7,7,99.3,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.920443102,0,97.0795569,0,100,0,NaN,NaN,NaN,NaN,100,84.69284995,15.30715005,0.7,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-NoTier,4,96.85598377,3.144016227,192.3871176,100,1.4,14,98.6,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.144016227,0,96.85598377,0,100,0,NaN,NaN,NaN,NaN,100,83.36713996,16.63286004,1.4,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-NoTier,5,96.32277835,3.677221655,194.8686031,100,2.1,21,97.9,95.71428571,95.71428571,NaN,4.285714286,NaN,95.71428571,NaN,NaN,NaN,NaN,0,0,0,0,3.677221655,0,96.32277835,0,100,0,NaN,NaN,NaN,NaN,100,89.47906027,10.52093973,2.1,0,100,NaN,NaN,4.285714286,NaN,95.71428571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-NoTier,6,97.67911201,2.320887992,194.9685406,100,0.9,9,99.1,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.320887992,0,97.67911201,0,100,0,NaN,NaN,NaN,NaN,100,87.99192735,12.00807265,0.9,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-NoTier,7,96.85598377,3.144016227,197.080938,100,1.4,14,98.6,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.144016227,0,96.85598377,0,100,0,NaN,NaN,NaN,NaN,100,85.59837728,14.40162272,1.4,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-NoTier,8,98.06517312,1.934826884,200.7595454,100,1.8,18,98.2,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,1.934826884,0,98.06517312,0,100,0,NaN,NaN,NaN,NaN,100,86.55804481,13.44195519,1.8,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-NoTier,9,96.23217923,3.767820774,195.6494726,100,1.8,18,98.2,98.57142857,98.57142857,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,0,0,0,0,3.767820774,0,96.23217923,0,100,0,NaN,NaN,NaN,NaN,100,86.15071283,13.84928717,1.8,0,100,NaN,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-NoTier,10,96.8495935,3.150406504,195.8907855,100,1.6,16,98.4,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.150406504,0,96.8495935,0,100,0,NaN,NaN,NaN,NaN,100,82.92682927,17.07317073,1.6,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-Uniform,1,96.8875502,3.112449799,197.4033986,100,0.4,4,99.6,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.112449799,0,96.8875502,0,100,0,NaN,NaN,NaN,NaN,100,34.437751,65.562249,0.4,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-Uniform,2,95.9798995,4.020100503,195.1737846,100,0.5,5,99.5,97.14285714,97.14285714,NaN,2.857142857,NaN,97.14285714,NaN,NaN,NaN,NaN,0,0,0,0,4.020100503,0,95.9798995,0,100,0,NaN,NaN,NaN,NaN,100,41.20603015,58.79396985,0.5,0,100,NaN,NaN,2.857142857,NaN,97.14285714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-Uniform,3,97.09418838,2.905811623,198.0791835,100,0.2,2,99.8,98.57142857,98.57142857,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,0,0,0,0,2.905811623,0,97.09418838,0,100,0,NaN,NaN,NaN,NaN,100,37.1743487,62.8256513,0.2,0,100,NaN,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-Uniform,4,96.87814703,3.121852971,192.5755722,100,0.7,7,99.3,98.57142857,98.57142857,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,0,0,0,0,3.121852971,0,96.87814703,0,100,0,NaN,NaN,NaN,NaN,100,44.612286,55.387714,0.7,0,100,NaN,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-Uniform,5,96.25884732,3.741152679,195.2839237,100,1.1,11,98.9,97.14285714,97.14285714,NaN,2.857142857,NaN,97.14285714,NaN,NaN,NaN,NaN,0,0,0,0,3.741152679,0,96.25884732,0,100,0,NaN,NaN,NaN,NaN,100,40.24266936,59.75733064,1.1,0,100,NaN,NaN,2.857142857,NaN,97.14285714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-Uniform,6,97.68145161,2.318548387,195.1240717,100,0.8,8,99.2,98.57142857,98.57142857,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,0,0,0,0,2.318548387,0,97.68145161,0,100,0,NaN,NaN,NaN,NaN,100,38.00403226,61.99596774,0.8,0,100,NaN,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-Uniform,7,96.86234818,3.137651822,197.3420031,100,1.2,12,98.8,98.57142857,98.57142857,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,0,0,0,0,3.137651822,0,96.86234818,0,100,0,NaN,NaN,NaN,NaN,100,36.53846154,63.46153846,1.2,0,100,NaN,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-Uniform,8,98.08467742,1.915322581,200.5927554,100,0.8,8,99.2,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,1.915322581,0,98.08467742,0,100,0,NaN,NaN,NaN,NaN,100,47.47983871,52.52016129,0.8,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-Uniform,9,96.26262626,3.737373737,195.4043163,100,1,10,99,94.28571429,94.28571429,NaN,5.714285714,NaN,94.28571429,NaN,NaN,NaN,NaN,0,0,0,0,3.737373737,0,96.26262626,0,100,0,NaN,NaN,NaN,NaN,100,40,60,1,0,100,NaN,NaN,5.714285714,NaN,94.28571429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,RUST-Uniform,10,96.77093845,3.229061554,195.9044049,100,0.9,9,99.1,98.57142857,98.57142857,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,0,0,0,0,3.229061554,0,96.77093845,0,100,0,NaN,NaN,NaN,NaN,100,33.50151362,66.49848638,0.9,0,100,NaN,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-CumReward,1,96.8875502,3.112449799,197.4033986,100,0.4,4,99.6,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.112449799,0,96.8875502,0,100,0,NaN,NaN,NaN,NaN,100,91.46586345,8.534136546,0.4,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-CumReward,2,95.9798995,4.020100503,195.1737846,100,0.5,5,99.5,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,4.020100503,0,95.9798995,0,100,0,NaN,NaN,NaN,NaN,100,92.26130653,7.738693467,0.5,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-CumReward,3,97.09418838,2.905811623,198.0791835,100,0.2,2,99.8,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.905811623,0,97.09418838,0,100,0,NaN,NaN,NaN,NaN,100,91.88376754,8.116232465,0.2,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-CumReward,4,96.87814703,3.121852971,192.5755722,100,0.7,7,99.3,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.121852971,0,96.87814703,0,100,0,NaN,NaN,NaN,NaN,100,92.44712991,7.552870091,0.7,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-CumReward,5,96.25884732,3.741152679,195.2839237,100,1.1,11,98.9,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.741152679,0,96.25884732,0,100,0,NaN,NaN,NaN,NaN,100,91.30434783,8.695652174,1.1,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-CumReward,6,97.68145161,2.318548387,195.1240717,100,0.8,8,99.2,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.318548387,0,97.68145161,0,100,0,NaN,NaN,NaN,NaN,100,91.93548387,8.064516129,0.8,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-CumReward,7,96.86234818,3.137651822,197.3420031,100,1.2,12,98.8,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.137651822,0,96.86234818,0,100,0,NaN,NaN,NaN,NaN,100,90.99190283,9.008097166,1.2,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-CumReward,8,98.08467742,1.915322581,200.5927554,100,0.8,8,99.2,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,1.915322581,0,98.08467742,0,100,0,NaN,NaN,NaN,NaN,100,91.73387097,8.266129032,0.8,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-CumReward,9,96.26639758,3.733602422,195.4442047,100,0.9,9,99.1,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.733602422,0,96.26639758,0,100,0,NaN,NaN,NaN,NaN,100,92.23007064,7.769929364,0.9,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-CumReward,10,96.77093845,3.229061554,195.9044049,100,0.9,9,99.1,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.229061554,0,96.77093845,0,100,0,NaN,NaN,NaN,NaN,100,92.83551968,7.164480323,0.9,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-EMA,1,96.8875502,3.112449799,197.4033986,100,0.4,4,99.6,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.112449799,0,96.8875502,0,100,0,NaN,NaN,NaN,NaN,100,0.100401606,99.89959839,0.4,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-EMA,2,95.9798995,4.020100503,195.1737846,100,0.5,5,99.5,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,4.020100503,0,95.9798995,0,100,0,NaN,NaN,NaN,NaN,100,0.201005025,99.79899497,0.5,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-EMA,3,97.09418838,2.905811623,198.0791835,100,0.2,2,99.8,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.905811623,0,97.09418838,0,100,0,NaN,NaN,NaN,NaN,100,0.200400802,99.7995992,0.2,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-EMA,4,96.87814703,3.121852971,192.5755722,100,0.7,7,99.3,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.121852971,0,96.87814703,0,100,0,NaN,NaN,NaN,NaN,100,0.100704935,99.89929507,0.7,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-EMA,5,96.25884732,3.741152679,195.2839237,100,1.1,11,98.9,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.741152679,0,96.25884732,0,100,0,NaN,NaN,NaN,NaN,100,0,100,1.1,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-EMA,6,97.68145161,2.318548387,195.1240717,100,0.8,8,99.2,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.318548387,0,97.68145161,0,100,0,NaN,NaN,NaN,NaN,100,0,100,0.8,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-EMA,7,96.86234818,3.137651822,197.3420031,100,1.2,12,98.8,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.137651822,0,96.86234818,0,100,0,NaN,NaN,NaN,NaN,100,0,100,1.2,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-EMA,8,98.08467742,1.915322581,200.5927554,100,0.8,8,99.2,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,1.915322581,0,98.08467742,0,100,0,NaN,NaN,NaN,NaN,100,0.201612903,99.7983871,0.8,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-EMA,9,96.26639758,3.733602422,195.4442047,100,0.9,9,99.1,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.733602422,0,96.26639758,0,100,0,NaN,NaN,NaN,NaN,100,0.100908174,99.89909183,0.9,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,ScalarRep-EMA,10,96.77093845,3.229061554,195.9044049,100,0.9,9,99.1,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.229061554,0,96.77093845,0,100,0,NaN,NaN,NaN,NaN,100,0.100908174,99.89909183,0.9,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold,1,96.86868687,3.131313131,197.6998711,100,1,10,99,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.131313131,0,96.86868687,0,100,0,NaN,NaN,NaN,NaN,100,95.95959596,4.04040404,1,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold,2,95.951417,4.048582996,195.0499749,100,1.2,12,98.8,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,4.048582996,0,95.951417,0,100,0,NaN,NaN,NaN,NaN,100,92.20647773,7.793522267,1.2,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold,3,97.08835341,2.911646586,198.263298,100,0.4,4,99.6,98.57142857,98.57142857,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,0,0,0,0,2.911646586,0,97.08835341,0,100,0,NaN,NaN,NaN,NaN,100,95.48192771,4.518072289,0.4,0,100,NaN,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold,4,96.86868687,3.131313131,192.3994463,100,1,10,99,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.131313131,0,96.86868687,0,100,0,NaN,NaN,NaN,NaN,100,94.74747475,5.252525253,1,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold,5,96.2474645,3.752535497,195.2658435,100,1.4,14,98.6,98.57142857,98.57142857,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,0,0,0,0,3.752535497,0,96.2474645,0,100,0,NaN,NaN,NaN,NaN,100,95.53752535,4.462474645,1.4,0,100,NaN,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold,6,97.68145161,2.318548387,195.1240717,100,0.8,8,99.2,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.318548387,0,97.68145161,0,100,0,NaN,NaN,NaN,NaN,100,96.16935484,3.830645161,0.8,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold,7,96.85598377,3.144016227,197.080938,100,1.4,14,98.6,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.144016227,0,96.85598377,0,100,0,NaN,NaN,NaN,NaN,100,96.04462475,3.955375254,1.4,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold,8,98.07302231,1.926977688,200.7032043,100,1.4,14,98.6,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,1.926977688,0,98.07302231,0,100,0,NaN,NaN,NaN,NaN,100,94.92900609,5.070993915,1.4,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold,9,96.25126646,3.748733536,195.4468387,100,1.3,13,98.7,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.748733536,0,96.25126646,0,100,0,NaN,NaN,NaN,NaN,100,94.73150963,5.268490375,1.3,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold,10,96.85598377,3.144016227,195.9457638,100,1.4,14,98.6,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.144016227,0,96.85598377,0,100,0,NaN,NaN,NaN,NaN,100,94.82758621,5.172413793,1.4,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold-MaxRep,1,96.88442211,3.115577889,197.4603508,100,0.5,5,99.5,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.115577889,0,96.88442211,0,100,0,NaN,NaN,NaN,NaN,100,95.37688442,4.623115578,0.5,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold-MaxRep,2,95.97180262,4.028197382,195.1652445,100,0.7,7,99.3,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,4.028197382,0,95.97180262,0,100,0,NaN,NaN,NaN,NaN,100,91.74219537,8.257804632,0.7,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold-MaxRep,3,97.09418838,2.905811623,198.0791835,100,0.2,2,99.8,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.905811623,0,97.09418838,0,100,0,NaN,NaN,NaN,NaN,100,95.69138277,4.308617234,0.2,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold-MaxRep,4,96.875,3.125,192.476882,100,0.8,8,99.2,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.125,0,96.875,0,100,0,NaN,NaN,NaN,NaN,100,94.55645161,5.443548387,0.8,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold-MaxRep,5,96.2474645,3.752535497,195.2658435,100,1.4,14,98.6,98.57142857,98.57142857,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,0,0,0,0,3.752535497,0,96.2474645,0,100,0,NaN,NaN,NaN,NaN,100,95.63894523,4.361054767,1.4,0,100,NaN,NaN,1.428571429,NaN,98.57142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold-MaxRep,6,97.68145161,2.318548387,195.1240717,100,0.8,8,99.2,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.318548387,0,97.68145161,0,100,0,NaN,NaN,NaN,NaN,100,95.96774194,4.032258065,0.8,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold-MaxRep,7,96.86234818,3.137651822,197.3420031,100,1.2,12,98.8,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,3.137651822,0,96.86234818,0,100,0,NaN,NaN,NaN,NaN,100,95.44534413,4.55465587,1.2,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,0,Threshold-MaxRep,8,98.07692308,1.923076923,200.6401558,100,1.2,12,98.8,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,1.923076923,0,98.07692308,0,100,0,NaN,NaN,NaN,NaN,100,94.83805668,5.16194332,1.2,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
